collision_index,vehicle_reference,casualty_reference,casualty_class,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,casualty_type
197905G201008,2,1,1,3,0,0,0,109
197906P000263,1,1,3,3,5,1,0,0
1979360050710,1,1,2,1,0,0,1,109
197901K5KJV32,1,1,1,3,0,0,0,109
197901ISJBU17,1,1,1,3,0,0,0,109
197997EB06504,1,1,3,3,5,1,0,0
197901LIIDF08,1,1,3,3,5,9,0,0
197997BA05603,2,6,2,3,0,0,2,109
1979230001089,1,1,3,3,1,1,0,0
1979420030921,2,4,2,3,0,0,2,109
197901E1XCD10,1,1,3,2,5,9,0,0
197913Q050679,1,1,1,3,0,0,0,104
197995N79G029,1,1,3,3,5,1,0,0
19796379B0247,1,1,1,3,0,0,0,109
197947NA91020,2,1,2,3,0,0,1,109
1979119BD1162,2,1,1,3,0,0,0,109
1979420020308,1,4,1,3,0,0,0,109
1979220105028,1,1,1,2,0,0,0,109
1979315211966,1,1,3,3,4,9,0,0
19799379C1668,1,1,3,2,5,2,0,0
19794141E1041,1,1,3,3,5,1,0,0
197997GB28211,2,2,1,3,0,0,0,109
197901HPABE86,1,1,3,3,2,6,0,0
1979947901370,1,1,3,2,5,3,0,0
1979040BG0614,1,1,1,3,0,0,0,109
1979620A04760,1,1,3,3,5,1,0,0
197997EB08408,2,1,1,3,0,0,0,104
1979220105016,2,1,3,2,6,9,0,0
197901KTSAC42,2,1,1,3,0,0,0,109
197907LMVFE40,1,1,1,3,0,0,0,109
197996YD03058,1,1,1,2,0,0,0,109
1979440FC0370,1,1,1,3,0,0,0,104
197901HUNDF21,1,1,1,3,0,0,0,109
197901BNJCQ87,1,1,3,3,5,9,0,0
197996KS04143,1,1,1,3,0,0,0,104
1979309D01245,1,1,3,3,5,3,0,0
197914A202623,1,2,2,3,0,0,1,109
197943E001089,1,1,2,3,0,0,2,109
1979360050881,2,2,2,3,0,0,2,109
197901LCWLE70,2,4,2,3,0,0,-1,109
197913E146579,1,1,3,3,4,4,0,0
1979440BW0037,1,1,1,2,0,0,0,109
197901JMXJE55,2,1,2,2,0,0,-1,109
197934DT00337,2,2,1,3,0,0,0,109
197920LBQJC20,1,2,1,3,0,0,0,104
197997BA05604,1,1,3,3,5,2,0,0
1979040HH0622,1,1,3,2,5,2,0,0
197901CUMEP58,2,1,1,3,0,0,0,109
197961C47979P,1,1,3,3,5,3,0,0
1979557912538,1,1,1,2,0,0,0,109
197997BC94112,1,1,1,3,0,0,0,19
19796379A0074,1,2,2,2,0,0,1,109
197914C301032,2,4,2,3,0,0,0,11
1979040EC1120,2,1,1,3,0,0,0,109
197910E055879,1,1,1,3,0,0,0,103
197901E2KFU13,1,1,2,3,0,0,0,19
197950A021616,1,1,3,3,5,1,0,0
197901JGIJE47,2,1,1,3,0,0,0,104
1979219500323,1,1,3,3,5,4,0,0
1979360040936,2,1,1,2,0,0,0,1
197943C127079,2,1,1,3,0,0,0,104
197916P110168,2,1,1,3,0,0,0,1
197943H022119,2,1,1,3,0,0,0,104
19793379E0948,1,1,1,2,0,0,0,104
197901ERBLL83,1,1,2,2,0,0,1,109
197950E351703,1,1,1,3,0,0,0,109
19796379D0115,2,1,1,2,0,0,0,104
1979040DB0409,2,1,2,3,0,0,0,11
197913C066779,2,1,1,3,0,0,0,1
197912C042079,1,6,2,2,0,0,2,109
1979440FS0366,1,1,1,3,0,0,0,104
1979466108019,1,1,1,2,0,0,0,109
197954AD10829,1,1,1,3,0,0,0,109
197961B411790,2,1,1,3,0,0,0,1
1979040EC0925,1,1,3,3,5,3,0,0
1979927907133,1,1,3,3,5,2,0,0
197937JVRED40,1,1,1,2,0,0,0,2
197901F4PJD62,1,1,3,3,1,9,0,0
197901JBULR62,2,1,1,2,0,0,0,2
197997DA00305,2,3,2,3,0,0,2,108
1979220208017,1,1,1,2,0,0,0,104
1979620D04900,1,2,1,3,0,0,0,109
197901HIUBD47,1,1,2,3,0,0,2,109
1979219800221,2,1,2,3,0,0,1,109
197901ENJID20,1,1,1,3,0,0,0,1
19794000B0743,2,1,1,2,0,0,0,109
197920FNSE509,1,1,2,3,0,0,0,11
1979440CS0020,1,1,2,1,0,0,1,109
197907IQWBQ00,1,1,1,3,0,0,0,109
1979219200675,1,1,1,2,0,0,0,109
197906Q001062,1,1,3,1,5,9,0,0
197901F7UEX19,1,1,1,3,0,0,0,104
197947TA90604,1,1,2,3,0,0,1,109
197906L001338,2,1,1,3,0,0,0,109
1979420040010,1,1,1,2,0,0,0,2
197961C44479P,1,1,1,1,0,0,0,104
1979440HP0029,1,2,2,3,0,0,0,104
197913K083379,2,1,2,3,0,0,1,109
197901ILRFX09,1,2,3,3,5,6,0,0
197901ETMDE51,1,1,3,3,5,9,0,0
1979220112013,1,1,3,3,5,4,0,0
197945FG00117,1,2,2,3,0,0,1,109
19794000C0294,1,1,3,2,5,3,0,0
197920E7GH500,2,1,1,3,0,0,0,109
197916T050207,1,1,1,3,0,0,0,104
197903D103650,1,1,2,2,0,0,1,109
197917E201527,1,1,3,3,6,8,0,0
197910C043779,1,1,3,3,5,3,0,0
197914D101484,1,1,2,3,0,0,0,11
197943C016059,1,1,1,3,0,0,0,109
197950H260391,1,2,1,3,0,0,0,109
197917E200471,1,1,2,3,0,0,1,109
197901JEXKE99,1,1,1,3,0,0,0,109
197995D79A017,1,1,2,2,0,0,0,11
197954AW03149,1,3,2,2,0,0,1,109
19794141D1132,2,2,1,3,0,0,0,109
1979420040398,1,1,1,2,0,0,0,104
197913H155079,1,1,3,3,9,9,0,0
197943B015119,3,1,1,3,0,0,0,104
1979440DL0094,2,2,2,2,0,0,1,109
197937E6AI314,1,1,1,3,0,0,0,109
1979440BB0445,1,1,3,2,5,3,0,0
197906Q000407,1,1,1,2,0,0,0,2
197934DT00181,1,1,1,3,0,0,0,109
197947XA90134,1,1,3,3,9,8,0,0
1979462105209,2,2,2,3,0,0,2,109
197901FDOCV94,1,1,1,2,0,0,0,109
197914C101463,1,1,3,3,5,4,0,0
1979360020395,1,1,1,3,0,0,0,104
1979981290486,2,2,1,2,0,0,0,109
1979557921443,1,1,3,3,5,4,0,0
197901I1OLF07,1,1,2,3,0,0,0,104
197910H052479,1,1,3,2,5,2,0,0
197901DOMJD76,2,1,1,3,0,0,0,109
1979620G03080,1,3,2,3,0,0,2,109
19796379C0299,1,1,3,1,5,1,0,0
197945GK00145,1,1,1,2,0,0,0,104
1979219800167,1,1,1,3,0,0,0,109
1979947902702,3,4,1,3,0,0,0,109
1979220512070,1,1,1,3,0,0,0,109
1979440LW0050,1,2,2,3,0,0,1,109
1979311201540,1,1,1,3,0,0,0,109
197947RA90008,1,1,1,3,0,0,0,109
1979440BB0052,1,1,1,3,0,0,0,2
197906L001718,1,1,1,3,0,0,0,2
197920CLRK300,1,1,1,2,0,0,0,104
1979440CC0047,1,1,3,3,5,1,0,0
1979600D01047,1,4,2,2,0,0,1,109
197901F6RAO67,1,1,2,3,0,0,0,104
197916M050334,2,3,2,3,0,0,2,109
1979420060567,1,2,2,3,0,0,2,109
1979557920385,1,1,1,3,0,0,0,109
1979040BF1210,1,2,1,3,0,0,0,109
1979309B00863,1,2,2,3,0,0,0,104
1979353116479,1,1,3,2,5,3,0,0
197901BKUFE80,1,1,1,3,0,0,0,104
197901C3TJX19,1,1,3,2,6,9,0,0
197901H7OAX23,1,2,3,3,10,5,0,0
197901E3PED20,1,1,3,3,5,6,0,0
197917D201204,5,3,2,2,0,0,1,109
1979927907841,1,1,1,3,0,0,0,109
197907JTPHQ40,1,1,2,3,0,0,0,11
1979360021157,2,3,2,2,0,0,1,109
197901FLSHQ73,1,1,3,3,2,9,0,0
197913E089879,1,1,1,3,0,0,0,104
197914A302759,2,5,2,3,0,0,0,110
197943D031079,1,6,2,3,0,0,2,109
197905E200706,2,2,1,3,0,0,0,109
1979219800426,2,1,1,3,0,0,0,109
1979440KS0307,2,1,1,2,0,0,0,1
197952JMI0688,1,1,1,2,0,0,0,2
197901KURAE92,1,1,3,3,5,9,0,0
1979462106369,1,1,1,3,0,0,0,109
197905L100637,1,1,1,2,0,0,0,109
197901BFPBQ75,1,1,1,3,0,0,0,109
1979220608018,1,1,2,2,0,0,1,109
1979420020982,2,1,1,3,0,0,0,109
19799379W2409,1,1,1,3,0,0,0,109
197912C069079,2,1,1,3,0,0,0,109
1979947901912,1,1,1,2,0,0,0,109
197910F065179,1,1,1,2,0,0,0,104
197901K5RIW08,1,1,1,3,0,0,0,2
1979309B00252,2,2,1,3,0,0,0,109
197913A129579,2,2,1,2,0,0,0,109
1979119BE1306,1,1,1,2,0,0,0,19
197913D006179,1,1,2,3,0,0,0,11
197907AELKK70,1,2,1,3,0,0,0,109
1979440KS0164,1,1,1,2,0,0,0,2
1979620G00640,1,2,2,3,0,0,1,109
197932A027979,2,1,2,3,0,0,1,109
197905D100141,1,2,2,3,0,0,1,109
197901L1UDF78,1,1,1,3,0,0,0,104
197906F000660,1,1,3,3,5,2,0,0
197916T010650,1,1,1,3,0,0,0,109
197910B010079,1,1,3,2,5,1,0,0
1979360021415,2,1,1,3,0,0,0,113
1979927903651,3,2,1,3,0,0,0,109
1979440FS0123,1,3,1,3,0,0,0,108
1979316100742,1,2,2,3,0,0,0,104
197952DSG0710,1,2,2,3,0,0,2,109
19794000D1236,2,2,1,3,0,0,0,109
197947XA90326,1,3,2,3,0,0,2,109
1979220111039,1,1,1,3,0,0,0,109
197914B200660,1,1,3,3,5,3,0,0
197920FGWJ500,1,3,2,3,0,0,-1,109
1979360020825,1,2,2,3,0,0,0,104
1979461203939,1,1,3,2,9,5,0,0
197901JCNJE29,1,1,3,2,1,9,0,0
197947NA91066,1,1,1,3,0,0,0,109
1979927901066,1,1,1,3,0,0,0,19
197901J6IBL14,1,1,3,2,1,9,0,0
197906B001432,1,2,2,3,0,0,2,109
197901G6XGF16,1,1,3,2,1,9,0,0
197943B032119,1,2,1,3,0,0,0,104
197901I5SID06,1,1,1,2,0,0,0,104
197914C102157,2,1,1,3,0,0,0,104
197950L760194,2,1,1,2,0,0,0,109
197954DD12989,2,1,1,3,0,0,0,109
1979465200579,1,1,1,2,0,0,0,109
1979467203919,2,2,1,2,0,0,0,109
197903G107210,1,1,3,2,6,8,0,0
197937LLPID40,2,1,1,2,0,0,0,109
197901DILDP57,1,1,2,3,0,0,0,11
197906F001466,2,1,1,3,0,0,0,1
197947CA90696,2,1,1,2,0,0,0,1
1979219400429,1,1,1,3,0,0,0,109
197905A200231,1,1,3,3,5,1,0,0
197901E3SBD04,1,1,1,3,0,0,0,109
1979360011261,1,1,3,2,3,1,0,0
197997GA08503,1,2,2,3,0,0,0,11
197914A201138,1,1,1,3,0,0,0,104
197901F5RJW01,1,1,3,3,5,6,0,0
197934AC00043,3,1,1,3,0,0,0,109
197950A031345,3,2,2,3,0,0,0,104
19793379S1118,1,1,3,1,5,2,0,0
19794141F2064,1,1,3,3,6,1,0,0
1979600C03258,1,2,2,3,0,0,0,104
1979462206909,1,1,1,3,0,0,0,109
197945FD00286,1,1,3,3,9,8,0,0
197997LA31703,2,2,1,3,0,0,0,109
1979360050852,1,3,2,3,0,0,2,109
1979440KF0629,3,3,1,3,0,0,0,109
197947RA90421,1,1,1,3,0,0,0,109
197901FORLE76,2,1,1,3,0,0,0,104
197905G100792,1,1,1,3,0,0,0,109
197950E351779,2,2,2,3,0,0,1,109
1979440KS0088,2,2,1,2,0,0,0,109
197920FFHJ509,2,1,1,2,0,0,0,109
1979600A07142,1,13,2,3,0,0,0,11
1979530NI0780,1,1,2,3,0,0,1,109
197901GRKEE26,2,1,1,3,0,0,0,104
197913F124779,1,1,2,3,0,0,0,11
197995279E009,1,2,1,3,0,0,0,109
197901HDHFE20,1,1,1,3,0,0,0,104
1979464107049,2,1,1,3,0,0,0,109
1979530WI0001,2,1,1,1,0,0,0,1
197905B200459,1,1,3,2,6,9,0,0
1979220208002,1,1,3,3,9,8,0,0
197947CA90416,1,1,3,3,5,1,0,0
1979309C01507,1,3,2,3,0,0,1,109
197943C117059,1,1,1,3,0,0,0,109
1979463202279,1,1,1,2,0,0,0,109
197901F8TBC51,1,1,1,3,0,0,0,109
197901EGLJF84,1,1,1,3,0,0,0,1
197920LBMEC00,1,1,1,3,0,0,0,19
197901ACMFV94,1,1,3,2,10,5,0,0
197910H063779,1,1,3,2,5,2,0,0
1979220205022,1,1,1,2,0,0,0,104
197910G013779,1,1,1,3,0,0,0,104
1979220701036,1,3,2,3,0,0,2,109
197913N062679,1,1,1,3,0,0,0,1
197901HVRJK74,1,1,2,3,0,0,2,109
197906M000591,2,1,1,3,0,0,0,1
1979463204879,1,1,1,3,0,0,0,105
197901F6LGD85,1,2,2,3,0,0,0,104
197901LIMDF90,1,1,1,3,0,0,0,109
197920HNSDC20,2,1,2,3,0,0,1,109
1979360050129,2,1,2,3,0,0,1,109
197917F301760,2,3,2,3,0,0,0,11
197995D79B016,1,1,1,3,0,0,0,104
197901HPRDU66,1,1,3,3,5,9,0,0
197943C103049,1,5,2,3,0,0,0,11
197947CA90679,1,1,3,2,5,9,0,0
1979947903503,1,1,1,3,0,0,0,1
197920LMQGO20,1,1,2,3,0,0,1,109
197905J200708,1,1,3,3,6,7,0,0
197901FFXIE74,1,1,2,3,0,0,1,109
197906A000748,2,1,1,3,0,0,0,104
197947YA90113,1,1,1,3,0,0,0,109
1979420080039,1,2,2,3,0,0,2,109
197912A093479,2,2,1,3,0,0,0,1
197950E420579,2,1,1,3,0,0,0,104
197997RA04804,1,1,3,3,5,9,0,0
1979360020020,1,1,1,2,0,0,0,109
197901B5NEP57,1,1,1,3,0,0,0,19
1979420040364,1,1,3,2,9,7,0,0
197901H7KCC78,1,1,2,3,0,0,2,109
197901BIWGJ45,1,1,1,3,0,0,0,109
197906M002010,2,2,1,3,0,0,0,109
197937ICVKD00,2,3,1,3,0,0,0,109
1979463206269,1,1,3,3,6,8,0,0
197906A000538,1,1,3,3,4,2,0,0
1979530WI9023,2,1,2,3,0,0,1,109
1979927903833,2,4,2,3,0,0,1,109
197912B163779,2,3,1,3,0,0,0,109
197954DH00859,1,1,1,3,0,0,0,109
197945BC00152,1,1,3,1,5,8,0,0
197934DT00496,2,2,1,3,0,0,0,109
1979040EC1553,1,1,3,3,5,3,0,0
197906J002415,1,1,3,2,5,3,0,0
197906L001455,2,1,1,3,0,0,0,104
197901KBSGC50,3,2,2,3,0,0,1,109
1979420080437,1,1,3,3,9,5,0,0
197947XA90697,2,1,2,3,0,0,2,109
197950A060532,2,2,1,2,0,0,0,109
19796379B0122,1,1,1,3,0,0,0,109
197937EUMI616,1,1,3,3,10,5,0,0
197952GFR0334,1,1,1,3,0,0,0,2
197901KDIKE86,1,1,3,3,5,9,0,0
19796379D0153,2,1,1,3,0,0,0,109
197945FD00195,1,1,1,3,0,0,0,109
197920FENB406,1,1,1,3,0,0,0,19
197901JNVAD43,2,4,2,3,0,0,2,109
1979040AL0848,1,3,2,3,0,0,2,109
1979600A08079,1,1,1,3,0,0,0,109
197950A061701,1,1,1,2,0,0,0,1
197906D001201,1,2,2,3,0,0,0,11
197901J9ILE54,1,1,1,3,0,0,0,1
197917E201277,1,1,1,2,0,0,0,109
19794000D0426,2,1,1,3,0,0,0,109
1979440JC0457,2,1,1,3,0,0,0,1
1979461106699,1,1,1,2,0,0,0,2
197954CB00949,2,1,1,2,0,0,0,1
197901LLQEP86,1,1,1,3,0,0,0,109
1979465207449,1,1,2,3,0,0,1,109
197997UC90310,2,1,1,2,0,0,0,1
197950B210650,1,3,2,2,0,0,2,109
1979220108069,1,1,1,3,0,0,0,104
197906C000436,1,1,3,1,8,3,0,0
1979420080219,1,3,2,3,0,0,2,109
197914D200768,1,1,2,2,0,0,0,11
197901IPUHU60,2,1,1,3,0,0,0,104
197943D042119,1,1,1,3,0,0,0,104
1979420030720,1,7,2,3,0,0,2,109
197906K000118,1,1,2,2,0,0,1,109
197943B046059,1,1,3,2,6,8,0,0
197913A205379,1,1,1,3,0,0,0,19
197901E7TCE38,1,1,1,3,0,0,0,109
197943F017109,1,2,2,3,0,0,0,104
197952EFI1706,1,1,1,3,0,0,0,109
197914F100713,2,1,1,3,0,0,0,104
197901FLOAC13,1,1,3,3,5,9,0,0
197995O79A053,1,14,2,3,0,0,0,11
197934DD00753,1,1,1,3,0,0,0,104
197906C000802,2,1,2,3,0,0,2,108
197906K000706,1,1,1,3,0,0,0,1
1979557924867,1,1,3,3,5,1,0,0
197954AT00489,1,1,1,1,0,0,0,109
197937I8SKP30,1,1,1,3,0,0,0,2
1979219800430,1,3,2,3,0,0,1,109
197934BW00637,1,1,3,2,5,3,0,0
197907ATIEE30,1,1,1,2,0,0,0,2
197920FMEK400,1,1,1,3,0,0,0,109
197905J101101,1,1,3,3,5,1,0,0
1979440FP0203,1,1,1,3,0,0,0,109
1979420020343,1,1,2,2,0,0,0,113
197947SA90515,2,3,2,3,0,0,1,109
197943B060079,1,1,3,3,5,4,0,0
197901J6PAF91,2,2,1,3,0,0,0,109
197954DD09749,2,1,1,3,0,0,0,104
197932D110979,1,3,2,3,0,0,2,109
197905H100905,2,1,1,3,0,0,0,1
197920A19P105,1,1,2,3,0,0,1,109
197932D147079,1,1,1,3,0,0,0,2
197912A137979,1,1,3,3,5,1,0,0
1979461104779,1,1,1,3,0,0,0,104
197901EEOAC67,1,1,1,3,0,0,0,1
1979530WI0057,1,1,2,3,0,0,0,90
1979420070093,1,1,1,3,0,0,0,109
197901DMNAU50,1,1,3,3,10,5,0,0
197913N130579,1,1,1,3,0,0,0,109
197997DC02708,2,1,2,3,0,0,2,109
197905A100711,1,1,3,3,1,3,0,0
1979467205239,2,2,2,3,0,0,1,109
1979040EC0189,2,1,1,2,0,0,0,109
197995979E022,1,1,3,2,5,3,0,0
197945GK00119,1,2,2,3,0,0,1,109
197914E100045,1,1,3,3,4,3,0,0
197997GA04609,1,1,3,3,5,1,0,0
197901F9RKI17,1,1,3,3,5,6,0,0
19793379E0300,1,1,1,3,0,0,0,109
197901KGWKD08,1,1,1,3,0,0,0,2
1979360050763,1,1,1,3,0,0,0,104
1979420030671,1,1,1,2,0,0,0,109
197901F2CBK71,2,1,2,3,0,0,1,109
1979600C03137,2,1,1,3,0,0,0,1
1979465209689,1,1,1,3,0,0,0,109
197952LWE1296,1,1,1,3,0,0,0,104
1979440FS0324,2,1,1,3,0,0,0,104
197920EPTB300,2,1,1,2,0,0,0,2
1979420090218,1,1,3,2,5,2,0,0
197917F101540,1,1,1,2,0,0,0,104
197947NA90948,1,4,1,2,0,0,0,109
197950E351434,1,1,3,2,6,1,0,0
1979440LH0008,1,2,3,3,6,8,0,0
197950G450191,1,1,3,2,5,3,0,0
197907EVRLK00,2,1,1,2,0,0,0,104
19799379E0942,2,6,2,3,0,0,2,109
197945FG00391,1,2,2,2,0,0,1,109
197912C115479,1,1,1,2,0,0,0,2
1979440GW0224,3,3,2,2,0,0,1,109
197997RA04906,1,10,2,3,0,0,0,11
1979040DD1476,1,2,1,3,0,0,0,109
1979620C01790,1,1,3,3,5,3,0,0
19796379A0031,1,2,2,2,0,0,0,104
197954AP00189,2,2,2,3,0,0,1,109
197945BD00312,1,1,1,3,0,0,0,109
1979557922046,1,1,1,2,0,0,0,104
197932D043579,1,1,2,2,0,0,1,109
197912A243579,1,2,2,3,0,0,0,110
197901JPTJP67,1,2,3,3,6,9,0,0
1979219400415,1,1,2,2,0,0,1,109
1979440AF0374,1,1,3,2,9,1,0,0
197907HFXGE10,1,1,1,2,0,0,0,104
197905B101364,1,2,3,3,6,1,0,0
1979440HG0549,1,1,1,2,0,0,0,1
1979947903101,1,3,2,3,0,0,2,109
197910A031779,1,2,1,2,0,0,0,104
1979316100145,1,1,1,3,0,0,0,109
197945BC00018,1,1,1,3,0,0,0,109
197997UB11206,1,1,1,2,0,0,0,104
197901BBJIE53,2,2,2,3,0,0,2,109
197901B8UFF03,1,2,2,3,0,0,-1,109
1979354053179,1,2,2,3,0,0,1,109
19794141A3036,1,2,2,3,0,0,0,104
197997LB53704,1,1,1,2,0,0,0,104
197901G2IGV09,2,1,1,3,0,0,0,109
1979557920084,1,1,3,3,6,7,0,0
197901B7WBC81,1,1,1,3,0,0,0,109
197903L104100,1,4,2,3,0,0,2,109
197945GD00203,2,1,1,2,0,0,0,103
197920KNKII70,1,1,3,3,5,9,0,0
197997XA02405,1,1,3,3,5,1,0,0
1979557920825,1,1,1,3,0,0,0,109
197945AD00343,1,2,3,3,6,7,0,0
1979530WI0183,1,1,2,3,0,0,0,19
1979465305579,2,2,2,3,0,0,1,109
1979440FC0524,1,2,2,2,0,0,2,109
197906Q002029,1,1,3,1,5,4,0,0
1979440JC0209,1,3,2,2,0,0,2,109
197901FBHGE41,2,1,1,3,0,0,0,104
197947RA90129,2,4,1,2,0,0,0,109
197920H7LKO30,1,1,3,3,5,6,0,0
197901DPKKQ21,1,1,3,3,10,5,0,0
1979927906820,1,1,1,2,0,0,0,104
197901LJRLC93,1,1,1,3,0,0,0,109
197945GL00069,1,1,2,3,0,0,2,109
1979040EC0532,1,1,3,3,5,1,0,0
1979309D03270,2,2,1,2,0,0,0,104
197901L4LDQ63,1,1,1,3,0,0,0,19
197901K8QCF76,1,2,2,3,0,0,2,109
197901KJAJF10,1,1,2,3,0,0,1,109
197997UA51708,1,1,2,2,0,0,1,109
197943A029129,1,1,1,3,0,0,0,104
197913B020079,2,1,1,3,0,0,0,109
1979530EI0088,1,1,1,3,0,0,0,109
197952DSG0209,1,3,2,2,0,0,0,19
197901G4SAE73,1,1,1,3,0,0,0,109
1979220607005,1,1,1,3,0,0,0,104
197901CCMED98,1,1,2,3,0,0,0,11
197901CVOKF05,3,1,2,3,0,0,1,109
1979309D03375,1,1,1,3,0,0,0,1
1979600B12174,1,1,1,3,0,0,0,109
197943H032099,2,1,1,3,0,0,0,103
197907L6UIQ40,1,2,2,3,0,0,1,109
197901L4VCC94,1,1,2,3,0,0,0,11
1979440CB0028,1,1,2,3,0,0,0,11
1979309D03574,2,2,1,3,0,0,0,109
1979927900420,1,1,1,3,0,0,0,109
1979557924174,1,1,1,2,0,0,0,104
197910C055279,1,3,2,3,0,0,1,109
1979980752271,2,1,1,3,0,0,0,104
197932C109979,1,1,1,2,0,0,0,109
197947NA90922,1,3,2,2,0,0,2,109
197948C8LG370,1,1,3,3,5,6,0,0
1979420020740,1,2,1,2,0,0,0,2
197997LA15005,1,1,1,3,0,0,0,109
197913Q205879,1,1,2,3,0,0,2,109
197906K002737,1,1,1,1,0,0,0,104
197954DD00309,2,1,3,3,9,5,0,0
197997BC06106,1,1,3,3,5,1,0,0
1979420030774,1,1,1,3,0,0,0,104
197901DOPGU42,1,1,1,3,0,0,0,109
197901K7IFC25,1,1,2,3,0,0,0,11
19796379A0107,1,1,1,3,0,0,0,1
197961B22079P,1,2,2,2,0,0,1,109
19799379C2027,2,2,1,3,0,0,0,104
197917F300594,1,2,2,2,0,0,2,109
1979927902641,2,1,1,3,0,0,0,109
19793379S0579,3,2,2,2,0,0,1,109
197945CA00248,1,1,1,2,0,0,0,104
1979309D02596,2,2,1,2,0,0,0,1
197901EMQJC48,1,1,1,3,0,0,0,109
1979315311361,2,2,1,3,0,0,0,109
1979530WI0668,1,1,2,3,0,0,1,109
197914E100533,1,1,1,3,0,0,0,104
197901FKQI305,1,1,1,3,0,0,0,19
197906B000516,2,1,1,3,0,0,0,1
197913K090479,1,1,1,3,0,0,0,1
1979353070179,1,1,1,3,0,0,0,1
1979464103879,2,1,1,3,0,0,0,104
197945CA00500,1,1,1,3,0,0,0,104
197901K7UEV02,1,1,3,3,5,6,0,0
197943G028109,1,1,1,3,0,0,0,104
197952EST1556,1,2,2,3,0,0,2,109
1979040JN0808,1,1,3,3,5,1,0,0
197997FA03602,3,1,2,3,0,0,2,108
197912D056879,1,4,2,2,0,0,2,109
197906D001121,1,1,1,3,0,0,0,1
197916P110522,2,1,1,2,0,0,0,1
1979557921103,1,1,2,3,0,0,1,109
197947TA90212,1,1,3,3,1,3,0,0
197920LFCII20,1,1,1,3,0,0,0,109
197907LFQGK10,1,1,1,3,0,0,0,109
197920IBSJO00,1,1,1,3,0,0,0,104
197920H2NEI00,2,1,1,3,0,0,0,1
197920A29I503,1,1,3,3,10,5,0,0
197901JLQLD23,1,1,2,3,0,0,0,11
197947SA90070,1,1,1,3,0,0,0,104
197932C038379,1,1,3,2,5,1,0,0
1979620D05770,1,1,2,3,0,0,1,109
197910C027379,1,1,2,3,0,0,0,11
197910F010679,1,1,2,3,0,0,0,11
197913F008979,2,1,1,3,0,0,0,109
197901H5BKW81,1,1,1,3,0,0,0,104
197995O79D003,1,1,2,3,0,0,0,11
197901BNSGU94,1,1,1,3,0,0,0,2
1979314200231,1,1,3,3,4,3,0,0
1979440DR0042,1,1,1,3,0,0,0,109
197920BIWI105,1,1,1,3,0,0,0,109
197910D011679,1,1,2,3,0,0,0,113
197997QB02711,1,2,2,3,0,0,1,109
19794141T1041,6,3,2,2,0,0,1,109
1979980990366,1,1,1,2,0,0,0,104
197948P450479,2,1,1,3,0,0,0,109
197907LOPLE70,1,1,1,2,0,0,0,109
197997BA02411,1,1,1,3,0,0,0,109
197954CB00179,2,4,1,2,0,0,0,109
197917F100521,1,1,3,3,5,9,0,0
1979440FP0560,1,1,1,3,0,0,0,109
1979461106639,2,1,1,3,0,0,0,109
1979316201235,1,1,1,3,0,0,0,109
197901C5ILC83,2,1,1,3,0,0,0,11
197910B023579,2,1,1,3,0,0,0,104
197945BC00042,1,2,1,3,0,0,0,109
197950A030479,1,2,2,2,0,0,1,109
197906G001496,2,4,1,2,0,0,0,109
1979309C02487,1,1,3,3,5,3,0,0
1979309D01742,1,1,1,3,0,0,0,113
197947TA90367,2,1,1,3,0,0,0,104
197901F1LKF09,1,1,2,2,0,0,2,109
1979466102559,1,1,1,3,0,0,0,104
197934DT00296,2,1,1,2,0,0,0,19
197913K101479,2,3,3,3,6,7,0,0
197997CD02002,2,1,2,3,0,0,2,109
197901DTQAD44,1,1,2,3,0,0,2,109
197905L201220,1,1,3,3,5,2,0,0
197913P004979,2,2,2,3,0,0,1,109
1979219700440,1,3,1,3,0,0,0,109
19794000C1789,1,1,1,3,0,0,0,109
197905K300663,2,1,1,2,0,0,0,104
197901HGRAE71,2,1,2,3,0,0,1,109
197954CZ05609,2,1,1,2,0,0,0,104
19793379E0898,1,1,1,2,0,0,0,104
197914C301376,1,1,1,2,0,0,0,104
197920FQOB500,1,2,2,3,0,0,2,109
1979309A00608,1,1,3,2,8,3,0,0
1979600C06010,1,1,1,3,0,0,0,109
19793379S0021,1,2,2,2,0,0,1,109
19793379N0111,1,1,3,2,4,1,0,0
1979420080590,1,3,2,3,0,0,-1,109
197901KFJDC57,1,1,3,3,1,6,0,0
1979461105749,2,1,1,3,0,0,0,104
1979309D00446,2,1,1,3,0,0,0,2
197914F200824,1,1,1,3,0,0,0,104
1979620E02730,2,1,2,3,0,0,1,109
197901CRRLF04,1,1,1,3,0,0,0,109
197997CB00309,1,1,1,3,0,0,0,109
197906A000145,1,1,2,3,0,0,0,11
197901H8JDD43,1,1,3,2,5,9,0,0
197901H7OEI27,1,1,1,3,0,0,0,109
197920JUOJC50,1,1,3,3,5,9,0,0
1979420070658,1,1,3,3,5,1,0,0
197907B2QJE80,1,1,2,3,0,0,1,109
1979219200721,1,3,2,3,0,0,1,109
197901B7SGC44,1,1,3,2,5,9,0,0
197907JARCQ10,1,2,1,3,0,0,0,104
197952LNC1246,2,2,2,3,0,0,0,104
197920A09J053,1,1,1,3,0,0,0,109
197901K2MIE84,1,1,3,3,5,9,0,0
19794141C1240,1,2,2,2,0,0,1,109
197906B000850,1,1,3,3,5,3,0,0
